LAMMPS data file via write_data, version 3 Aug 2022, timestep = 10000

3000 atoms
5 atom types

0.12292689764114328 34.36596328834463 xlo xhi
0.034637216457579 34.454252969528795 ylo yhi
0 50 zlo zhi

Masses

1 28.0855
2 15.9994
3 12.0107
4 18.9984
5 39.948

Atoms # charge

362 2 -0.5467889881322263 5.943949496664307 3.3113440953916915 1.7458138256681548 1 0 0
724 1 0.743162394682077 1.1870524034199577 5.293900356960493 1.7322836267068236 0 0 0
1370 2 -0.5980617145887588 2.6617452502285617 5.71728071312388 1.9857310788774722 0 0 0
2344 1 0.9869575161587862 3.777880207214751 6.7883903537933605 2.285063704922887 0 0 0
686 2 -0.4618257815396581 2.8127908164634223 1.477247783585642 4.718492818608791 0 1 0
1484 2 -0.5533938076864465 6.917473869020885 2.0133900555115565 3.28669600473032 1 1 0
151 1 1.040879654044874 3.328708705644662 2.918281327087341 4.193330564174188 1 0 0
1856 2 -0.5147584625200951 4.871473597019676 3.2801924226496255 4.189029469519434 1 1 0
2656 1 1.055186502606283 6.458614362481478 3.189679669557527 4.203119175129131 1 1 0
1341 2 -0.5455755379424605 4.797953944870257 6.673017832539206 3.521066888963481 1 0 0
2665 1 1.043309933558711 5.418146549589501 6.802970569924614 5.000032013825518 0 0 0
2289 2 -0.5940733857178901 6.956112465457528 6.069584820523193 5.181788292173445 0 0 0
1695 2 -0.5396798558056113 2.8769050990520504 4.11409690894499 5.086455553819421 1 1 0
500 2 -0.5577262236078744 6.731301473938743 3.0632885709589397 5.707911765587288 0 0 0
2750 2 -0.4163186349856171 1.9078494331314728 6.432947922747405 5.629256574086025 1 1 0
2341 1 1.046055663803939 3.004120862303435 5.392264708232108 6.052983195973407 0 1 0
2309 2 -0.545080880557969 4.392919558057512 6.106913775115174 5.897660238136077 0 0 0
1617 2 -0.5088483640158769 3.4344002148973742 3.1433220238858226 2.6157114396779964 1 1 0
2572 1 0.7027426739240302 4.418470396016371 3.169900151817189 1.277986427231248 1 0 0
708 2 -0.3585832441799138 4.71912571694121 6.818298226335754 1.0046311271278552 0 0 0
152 2 -0.3955881215310422 6.894956400814525 5.502724439492545 0.8616076791803127 1 0 0
496 1 0.6772675757674045 1.333164907594761 8.212669383302915 1.9340111768440982 0 0 0
2652 2 -0.6540017442667946 2.957492954678605 8.21510467245035 2.4555722530429054 1 0 0
408 2 -0.5610102000221607 5.639731504750727 8.254435017107722 5.3601222482979125 0 0 0
2131 1 0.9910708434992761 7.169536729177654 4.2655184200282354 1.704988581072891 1 0 0
