LAMMPS data file via write_data, version 7 Aug 2019, timestep = 8092000

3303 atoms
2 atom types

0.0000000000000000e+00 2.3000000000000000e+01 xlo xhi
0.0000000000000000e+00 2.3000000000000000e+01 ylo yhi
0.0000000000000000e+00 1.2000000000000000e+02 zlo zhi

Masses

1 28
2 12

Atoms # atomic

20 1 3.8400847965897831e+00 3.8400847965897831e+00 0.0000000000000000e+00 0 0 0
24 1 5.7601271948846744e+00 3.8400847965897831e+00 1.3576750000000000e+00 0 0 0
23 1 7.6801695931795662e+00 3.8400847965897826e+00 0.0000000000000000e+00 0 0 0
27 1 9.6002119914744579e+00 3.8400847965897835e+00 1.3576750000000000e+00 0 0 0
44 1 1.1520254389769349e+01 3.8400847965897831e+00 0.0000000000000000e+00 0 0 0
48 1 1.3440296788064241e+01 3.8400847965897844e+00 1.3576750000000000e+00 0 0 0
47 1 1.5360339186359132e+01 3.8400847965897835e+00 0.0000000000000000e+00 0 0 0
51 1 1.7280381584654023e+01 3.8400847965897835e+00 1.3576750000000000e+00 0 0 0
68 1 1.9200423982948916e+01 3.8400847965897826e+00 0.0000000000000000e+00 0 0 0
71 1 2.1120466381243808e+01 3.8400847965897817e+00 1.3576750000000000e+00 0 0 0
12 1 0.0000000000000000e+00 7.6801695931795662e+00 0.0000000000000000e+00 0 0 0
14 1 1.9200423982948915e+00 5.7601271948846744e+00 2.7153499999999999e+00 0 0 0
16 1 1.9200423982948918e+00 7.6801695931795662e+00 1.3576750000000000e+00 0 0 0
15 1 3.8400847965897826e+00 7.6801695931795662e+00 0.0000000000000000e+00 0 0 0
19 1 5.7601271948846753e+00 7.6801695931795662e+00 1.3576750000000000e+00 0 0 0
21 1 5.7601271948846744e+00 5.7601271948846744e+00 2.7153499999999999e+00 0 0 0
36 1 7.6801695931795662e+00 7.6801695931795662e+00 0.0000000000000000e+00 0 0 0
38 1 9.6002119914744579e+00 5.7601271948846744e+00 2.7153499999999999e+00 0 0 0
40 1 9.6002119914744597e+00 7.6801695931795679e+00 1.3576750000000000e+00 0 0 0
39 1 1.1520254389769349e+01 7.6801695931795662e+00 0.0000000000000000e+00 0 0 0
43 1 1.3440296788064241e+01 7.6801695931795670e+00 1.3576750000000000e+00 0 0 0
45 1 1.3440296788064241e+01 5.7601271948846744e+00 2.7153499999999999e+00 0 0 0
60 1 1.5360339186359132e+01 7.6801695931795653e+00 0.0000000000000000e+00 0 0 0
62 1 1.7280381584654023e+01 5.7601271948846744e+00 2.7153499999999999e+00 0 0 0
64 1 1.7280381584654023e+01 7.6801695931795662e+00 1.3576750000000000e+00 0 0 0
63 1 1.9200423982948916e+01 7.6801695931795670e+00 0.0000000000000000e+00 0 0 0
67 1 2.1120466381243808e+01 7.6801695931795653e+00 1.3576750000000000e+00 0 0 0
69 1 2.1120466381243808e+01 5.7601271948846753e+00 2.7153499999999999e+00 0 0 0
13 1 1.9200423982948913e+00 9.6002119914744579e+00 2.7153499999999999e+00 0 0 0
34 1 5.7601271948846744e+00 9.6002119914744579e+00 2.7153499999999999e+00 0 0 0
37 1 9.6002119914744579e+00 9.6002119914744579e+00 2.7153499999999999e+00 0 0 0
58 1 1.3440296788064240e+01 9.6002119914744579e+00 2.7153499999999999e+00 0 0 0
61 1 1.7280381584654023e+01 9.6002119914744579e+00 2.7153499999999999e+00 0 0 0
72 1 2.1120466381243808e+01 9.6002119914744579e+00 2.7153499999999999e+00 0 0 0
3 1 0.0000000000000000e+00 1.9200423982948915e+00 4.0730249999999995e+00 0 0 0
77 1 0.0000000000000000e+00 0.0000000000000000e+00 5.4306999999999999e+00 0 0 0
9 1 3.8400847965897831e+00 1.9200423982948913e+00 4.0730249999999995e+00 0 0 0
79 1 3.8400847965897831e+00 0.0000000000000000e+00 5.4306999999999999e+00 0 0 0
26 1 7.6801695931795662e+00 1.9200423982948918e+00 4.0730249999999995e+00 0 0 0
100 1 7.6801695931795662e+00 0.0000000000000000e+00 5.4306999999999999e+00 0 0 0
32 1 1.1520254389769349e+01 1.9200423982948918e+00 4.0730249999999995e+00 0 0 0
102 1 1.1520254389769349e+01 0.0000000000000000e+00 5.4306999999999999e+00 0 0 0
50 1 1.5360339186359134e+01 1.9200423982948926e+00 4.0730249999999995e+00 0 0 0
124 1 1.5360339186359132e+01 0.0000000000000000e+00 5.4306999999999999e+00 0 0 0
56 1 1.9200423982948919e+01 1.9200423982948909e+00 4.0730249999999995e+00 0 0 0
126 1 1.9200423982948916e+01 0.0000000000000000e+00 5.4306999999999999e+00 0 0 0
73 1 0.0000000000000000e+00 3.8400847965897831e+00 5.4306999999999999e+00 0 0 0
92 1 3.8400847965897831e+00 3.8400847965897831e+00 5.4306999999999999e+00 0 0 0
95 1 7.6801695931795662e+00 3.8400847965897826e+00 5.4306999999999999e+00 0 0 0
116 1 1.1520254389769349e+01 3.8400847965897831e+00 5.4306999999999999e+00 0 0 0
119 1 1.5360339186359132e+01 3.8400847965897835e+00 5.4306999999999999e+00 0 0 0
140 1 1.9200423982948916e+01 3.8400847965897826e+00 5.4306999999999999e+00 0 0 0
2 1 0.0000000000000000e+00 5.7601271948846744e+00 4.0730249999999995e+00 0 0 0
84 1 0.0000000000000000e+00 7.6801695931795662e+00 5.4306999999999999e+00 0 0 0
18 1 3.8400847965897831e+00 5.7601271948846744e+00 4.0730249999999995e+00 0 0 0
87 1 3.8400847965897826e+00 7.6801695931795662e+00 5.4306999999999999e+00 0 0 0
25 1 7.6801695931795662e+00 5.7601271948846753e+00 4.0730249999999995e+00 0 0 0
108 1 7.6801695931795662e+00 7.6801695931795662e+00 5.4306999999999999e+00 0 0 0
42 1 1.1520254389769351e+01 5.7601271948846762e+00 4.0730249999999995e+00 0 0 0
111 1 1.1520254389769349e+01 7.6801695931795662e+00 5.4306999999999999e+00 0 0 0
49 1 1.5360339186359134e+01 5.7601271948846753e+00 4.0730249999999995e+00 0 0 0
132 1 1.5360339186359132e+01 7.6801695931795653e+00 5.4306999999999999e+00 0 0 0
66 1 1.9200423982948916e+01 5.7601271948846744e+00 4.0730249999999995e+00 0 0 0
135 1 1.9200423982948916e+01 7.6801695931795670e+00 5.4306999999999999e+00 0 0 0
11 1 0.0000000000000000e+00 9.6002119914744579e+00 4.0730249999999995e+00 0 0 0
17 1 3.8400847965897835e+00 9.6002119914744579e+00 4.0730249999999995e+00 0 0 0
35 1 7.6801695931795679e+00 9.6002119914744597e+00 4.0730249999999995e+00 0 0 0
41 1 1.1520254389769351e+01 9.6002119914744579e+00 4.0730249999999995e+00 0 0 0
59 1 1.5360339186359132e+01 9.6002119914744579e+00 4.0730249999999995e+00 0 0 0
65 1 1.9200423982948916e+01 9.6002119914744561e+00 4.0730249999999995e+00 0 0 0
78 1 1.9200423982948915e+00 1.9200423982948915e+00 8.1460499999999989e+00 0 0 0
80 1 1.9200423982948915e+00 0.0000000000000000e+00 6.7883750000000003e+00 0 0 0
82 1 5.7601271948846744e+00 0.0000000000000000e+00 6.7883750000000003e+00 0 0 0
94 1 5.7601271948846744e+00 1.9200423982948915e+00 8.1460499999999989e+00 0 0 0
101 1 9.6002119914744579e+00 1.9200423982948913e+00 8.1460499999999989e+00 0 0 0
103 1 9.6002119914744579e+00 0.0000000000000000e+00 6.7883750000000003e+00 0 0 0
105 1 1.3440296788064241e+01 0.0000000000000000e+00 6.7883750000000003e+00 0 0 0
118 1 1.3440296788064241e+01 1.9200423982948918e+00 8.1460499999999989e+00 0 0 0
125 1 1.7280381584654023e+01 1.9200423982948918e+00 8.1460499999999989e+00 0 0 0
127 1 1.7280381584654027e+01 0.0000000000000000e+00 6.7883750000000003e+00 0 0 0
129 1 2.1120466381243808e+01 0.0000000000000000e+00 6.7883750000000003e+00 0 0 0
142 1 2.1120466381243808e+01 1.9200423982948909e+00 8.1460499999999989e+00 0 0 0
76 1 1.9200423982948913e+00 3.8400847965897831e+00 6.7883750000000003e+00 0 0 0
96 1 5.7601271948846744e+00 3.8400847965897831e+00 6.7883750000000003e+00 0 0 0
99 1 9.6002119914744579e+00 3.8400847965897835e+00 6.7883750000000003e+00 0 0 0
120 1 1.3440296788064241e+01 3.8400847965897844e+00 6.7883750000000003e+00 0 0 0
123 1 1.7280381584654023e+01 3.8400847965897835e+00 6.7883750000000003e+00 0 0 0
143 1 2.1120466381243808e+01 3.8400847965897817e+00 6.7883750000000003e+00 0 0 0
86 1 1.9200423982948915e+00 5.7601271948846744e+00 8.1460499999999989e+00 0 0 0
88 1 1.9200423982948918e+00 7.6801695931795662e+00 6.7883750000000003e+00 0 0 0
91 1 5.7601271948846753e+00 7.6801695931795662e+00 6.7883750000000003e+00 0 0 0
93 1 5.7601271948846744e+00 5.7601271948846744e+00 8.1460499999999989e+00 0 0 0
110 1 9.6002119914744579e+00 5.7601271948846744e+00 8.1460499999999989e+00 0 0 0
112 1 9.6002119914744597e+00 7.6801695931795679e+00 6.7883750000000003e+00 0 0 0
115 1 1.3440296788064241e+01 7.6801695931795670e+00 6.7883750000000003e+00 0 0 0
117 1 1.3440296788064241e+01 5.7601271948846744e+00 8.1460499999999989e+00 0 0 0
134 1 1.7280381584654023e+01 5.7601271948846744e+00 8.1460499999999989e+00 0 0 0
136 1 1.7280381584654023e+01 7.6801695931795662e+00 6.7883750000000003e+00 0 0 0
139 1 2.1120466381243808e+01 7.6801695931795653e+00 6.7883750000000003e+00 0 0 0
141 1 2.1120466381243808e+01 5.7601271948846753e+00 8.1460499999999989e+00 0 0 0
85 1 1.9200423982948913e+00 9.6002119914744579e+00 8.1460499999999989e+00 0 0 0
106 1 5.7601271948846744e+00 9.6002119914744579e+00 8.1460499999999989e+00 0 0 0
109 1 9.6002119914744579e+00 9.6002119914744579e+00 8.1460499999999989e+00 0 0 0
130 1 1.3440296788064240e+01 9.6002119914744579e+00 8.1460499999999989e+00 0 0 0
133 1 1.7280381584654023e+01 9.6002119914744579e+00 8.1460499999999989e+00 0 0 0
144 1 2.1120466381243808e+01 9.6002119914744579e+00 8.1460499999999989e+00 0 0 0
75 1 0.0000000000000000e+00 1.9200423982948915e+00 9.5037249999999993e+00 0 0 0
146 1 0.0000000000000000e+00 0.0000000000000000e+00 1.0861400000000000e+01 0 0 0
81 1 3.8400847965897831e+00 1.9200423982948913e+00 9.5037249999999993e+00 0 0 0
147 1 3.8400847965897831e+00 0.0000000000000000e+00 1.0861400000000000e+01 0 0 0
98 1 7.6801695931795662e+00 1.9200423982948918e+00 9.5037249999999993e+00 0 0 0
152 1 7.6801695931795662e+00 0.0000000000000000e+00 1.0861400000000000e+01 0 0 0
104 1 1.1520254389769349e+01 1.9200423982948918e+00 9.5037249999999993e+00 0 0 0
153 1 1.1520254389769349e+01 0.0000000000000000e+00 1.0861400000000000e+01 0 0 0
122 1 1.5360339186359134e+01 1.9200423982948926e+00 9.5037249999999993e+00 0 0 0
158 1 1.5360339186359132e+01 0.0000000000000000e+00 1.0861400000000000e+01 0 0 0
128 1 1.9200423982948919e+01 1.9200423982948909e+00 9.5037249999999993e+00 0 0 0
159 1 1.9200423982948916e+01 0.0000000000000000e+00 1.0861400000000000e+01 0 0 0
145 1 0.0000000000000000e+00 3.8400847965897831e+00 1.0861400000000000e+01 0 0 0
150 1 3.8400847965897831e+00 3.8400847965897831e+00 1.0861400000000000e+01 0 0 0
151 1 7.6801695931795662e+00 3.8400847965897826e+00 1.0861400000000000e+01 0 0 0
156 1 1.1520254389769349e+01 3.8400847965897831e+00 1.0861400000000000e+01 0 0 0
157 1 1.5360339186359132e+01 3.8400847965897835e+00 1.0861400000000000e+01 0 0 0
162 1 1.9200423982948916e+01 3.8400847965897826e+00 1.0861400000000000e+01 0 0 0
74 1 0.0000000000000000e+00 5.7601271948846744e+00 9.5037249999999993e+00 0 0 0
148 1 0.0000000000000000e+00 7.6801695931795662e+00 1.0861400000000000e+01 0 0 0
90 1 3.8400847965897831e+00 5.7601271948846744e+00 9.5037249999999993e+00 0 0 0
149 1 3.8400847965897826e+00 7.6801695931795662e+00 1.0861400000000000e+01 0 0 0
97 1 7.6801695931795662e+00 5.7601271948846753e+00 9.5037249999999993e+00 0 0 0
154 1 7.6801695931795662e+00 7.6801695931795662e+00 1.0861400000000000e+01 0 0 0
114 1 1.1520254389769351e+01 5.7601271948846762e+00 9.5037249999999993e+00 0 0 0
155 1 1.1520254389769349e+01 7.6801695931795662e+00 1.0861400000000000e+01 0 0 0
121 1 1.5360339186359134e+01 5.7601271948846753e+00 9.5037249999999993e+00 0 0 0
160 1 1.5360339186359132e+01 7.6801695931795653e+00 1.0861400000000000e+01 0 0 0
138 1 1.9200423982948916e+01 5.7601271948846744e+00 9.5037249999999993e+00 0 0 0
161 1 1.9200423982948916e+01 7.6801695931795670e+00 1.0861400000000000e+01 0 0 0
83 1 0.0000000000000000e+00 9.6002119914744579e+00 9.5037249999999993e+00 0 0 0
89 1 3.8400847965897835e+00 9.6002119914744579e+00 9.5037249999999993e+00 0 0 0
107 1 7.6801695931795679e+00 9.6002119914744597e+00 9.5037249999999993e+00 0 0 0
113 1 1.1520254389769351e+01 9.6002119914744579e+00 9.5037249999999993e+00 0 0 0
131 1 1.5360339186359132e+01 9.6002119914744579e+00 9.5037249999999993e+00 0 0 0
137 1 1.9200423982948916e+01 9.6002119914744561e+00 9.5037249999999993e+00 0 0 0
166 1 1.8524948268461474e+00 1.8898788073827266e+00 1.3551483363793368e+01 0 0 0
164 1 2.2920439956369059e+01 1.9310121238430080e+00 1.5009588220933283e+01 -1 0 0
1113 1 1.9083594873437608e+01 1.1433608930575442e+01 2.1659507880266617e+01 0 0 0
168 1 3.8462620428156828e+00 1.8679995540014329e+00 1.4954713018354630e+01 0 0 0
178 1 5.7003032767085706e+00 1.9336521477158541e+00 1.3564308278316819e+01 0 0 0
312 1 1.5294332150241887e+01 3.9109122301951453e+00 2.1806720894697321e+01 0 0 0
183 1 9.6162880417620844e+00 1.8187810520011380e+00 1.3603256085012017e+01 0 0 0
181 1 7.6501126746604067e+00 1.8712298556672156e+00 1.4985379666579290e+01 0 0 0
313 1 1.3392285172615880e+01 3.8746370360307982e+00 2.3110320351222448e+01 0 0 0
196 1 1.3481853016162541e+01 1.9854845531892755e+00 1.3501796283226374e+01 0 0 0
311 1 1.1537263250728165e+01 3.8635774892639194e+00 2.1757820426198244e+01 0 0 0
201 1 1.7238020243927892e+01 1.9856216847720474e+00 1.3630206532498397e+01 0 0 0
203 1 1.9111238743692013e+01 1.9042381963609092e+00 1.5051567714193883e+01 0 0 0
214 1 2.0997467471762373e+01 1.9042180558073822e+00 1.3640929872909263e+01 0 0 0
302 1 9.6172160383739769e+00 3.9107713733613680e+00 2.3147986342771791e+01 0 0 0
165 1 1.8909012875971296e+00 3.8741785715041406e+00 1.2236102314942144e+01 0 0 0
179 1 5.8323554926703975e+00 3.8788664577437539e+00 1.2281268417028787e+01 0 0 0
182 1 9.6413675361534850e+00 3.6995020762950128e+00 1.2201675607254229e+01 0 0 0
197 1 1.3446602596457307e+01 3.9360950925427618e+00 1.2178047054482127e+01 0 0 0
195 1 1.3390340279520041e+01 5.8744609550797549e+00 1.3561329905798827e+01 0 0 0
198 1 1.5300860329330419e+01 5.8060279215169261e+00 1.4936339517863813e+01 0 0 0
200 1 1.7285794835629524e+01 3.8188108030319445e+00 1.2275165527099565e+01 0 0 0
208 1 1.7272221381851761e+01 5.7466364921772319e+00 1.3602584427401418e+01 0 0 0
215 1 2.1123568326726975e+01 3.8643731127268039e+00 1.2214490361810912e+01 0 0 0
172 1 1.8937304203426426e+00 5.8626076868168777e+00 1.3537905617940696e+01 0 0 0
173 1 1.9109720975820514e+00 7.7131151012755153e+00 1.2190232497458499e+01 0 0 0
163 1 2.2957432540393778e+01 5.6542544734304130e+00 1.4913882458535653e+01 -1 0 0
175 1 3.7770221374031419e+00 5.7426133427254822e+00 1.4919382205376017e+01 0 0 0
177 1 5.7686297144326169e+00 5.7477400190508243e+00 1.3698625754175961e+01 0 0 0
176 1 5.8017383419198296e+00 7.6267071561730138e+00 1.2236689634587149e+01 0 0 0
190 1 9.6385715280686544e+00 5.5973359208763886e+00 1.3631983853356056e+01 0 0 0
191 1 9.7116307107150632e+00 7.5703358708313306e+00 1.2314014800847296e+01 0 0 0
194 1 1.3429622834173378e+01 7.7711182743165770e+00 1.2228817693757684e+01 0 0 0
209 1 1.7322041222767620e+01 7.6672871936348690e+00 1.2195978110172241e+01 0 0 0
213 1 2.1084789877657499e+01 5.7084547810584318e+00 1.3484845096004868e+01 0 0 0
212 1 2.1103039523514202e+01 7.6757141786073282e+00 1.2208955834743522e+01 0 0 0
171 1 1.9130349991715372e+00 9.5714108452062359e+00 1.3566520148541068e+01 0 0 0
187 1 5.6328251555056239e+00 9.5914457180811059e+00 1.3520328459954918e+01 0 0 0
189 1 9.6832214986980496e+00 9.5999014925376418e+00 1.3539618937016073e+01 0 0 0
205 1 1.3517309272037801e+01 9.6169167146036099e+00 1.3703064861733239e+01 0 0 0
206 1 1.5435577840555721e+01 9.5638448293626137e+00 1.5102285178335237e+01 0 0 0
207 1 1.7262515626161886e+01 9.5186301820569419e+00 1.3604158079911013e+01 0 0 0
322 1 2.1115971207268235e+01 7.5556377456841961e+00 2.3135208491362221e+01 0 0 0
210 1 1.9300578517756133e+01 9.4935108192466728e+00 1.4972785993340709e+01 0 0 0
216 1 2.1220391653538165e+01 9.5630887217368237e+00 1.3532227185796359e+01 0 0 0
320 1 1.9134810433139606e+01 7.6270311765522285e+00 2.1787028214367552e+01 0 0 0
300 1 7.7810068709371096e+00 3.9118844339810059e+00 2.1804686061078080e+01 0 0 0
301 1 5.7789930032602710e+00 3.8483406232444874e+00 2.3100874046169228e+01 0 0 0
1050 1 1.5409857781598550e+01 1.1477730828957714e+01 1.6363028194316207e+01 0 0 0
299 1 3.7480822009909631e+00 3.9401030169762290e+00 2.1758039446666974e+01 0 0 0
290 1 1.9180619625448483e+00 3.8389733898557701e+00 2.3174767954153602e+01 0 0 0
1092 1 9.6794330042667660e+00 1.1351608711719134e+01 2.3159306668710297e+01 0 0 0
185 1 1.1540916298700880e+01 1.9303360870745618e+00 1.4964117519079444e+01 0 0 0
321 1 1.7373848139169752e+01 7.7179993787062511e+00 2.3157416803135341e+01 0 0 0
310 1 1.3464126576655019e+01 7.6335564894827304e+00 2.3117124424337089e+01 0 0 0
199 1 1.5332713202911467e+01 1.9643797556498397e+00 1.4942214244398979e+01 0 0 0
323 1 1.9146665483162327e+01 3.8646747380702671e+00 2.1874002646890180e+01 0 0 0
324 1 2.1118720000984471e+01 3.8390453490893015e+00 2.3170355090474295e+01 0 0 0
220 1 1.9467436276007086e+00 3.9438736991532708e+00 1.7610410868169900e+01 0 0 0
217 1 2.2916939709702884e+01 3.8459097262276440e+00 1.6270866125752612e+01 -1 0 0
236 1 3.8773493538309216e+00 3.8448301561165175e+00 1.6202122908025167e+01 0 0 0
240 1 5.7846585097168077e+00 3.8366003325819245e+00 1.7657255079294760e+01 0 0 0
180 1 7.7129241835314168e+00 5.6535193147645870e+00 1.4969636967376911e+01 0 0 0
239 1 7.7298198543833525e+00 3.7973484824241557e+00 1.6307298697633271e+01 0 0 0
243 1 9.6953768336712507e+00 3.9345190493185451e+00 1.7640695995097282e+01 0 0 0
260 1 1.1628161234862397e+01 3.8581868703479776e+00 1.6359209530313869e+01 0 0 0
264 1 1.3532013045511519e+01 3.8759138081644888e+00 1.7756748171040311e+01 0 0 0
263 1 1.5429233986215486e+01 3.8316412008588028e+00 1.6237507942256283e+01 0 0 0
267 1 1.7358129806234327e+01 3.9160952270118763e+00 1.7734974809674441e+01 0 0 0
284 1 1.9197247541002117e+01 3.8508969830836381e+00 1.6281683082394391e+01 0 0 0
287 1 2.1017665990469883e+01 3.8927733867687935e+00 1.7670923342656625e+01 0 0 0
232 1 1.9148244131298211e+00 7.6837777981116213e+00 1.7600336643602397e+01 0 0 0
228 1 7.0279155036413552e-03 7.5543126365496525e+00 1.6240688239746500e+01 0 0 0
231 1 3.8265397573834528e+00 7.6552091208713255e+00 1.6263647020551609e+01 0 0 0
235 1 5.6949100689119172e+00 7.6628496890326030e+00 1.7692689967909331e+01 0 0 0
252 1 7.6207541961452350e+00 7.6278619592576486e+00 1.6383715654226396e+01 0 0 0
256 1 9.6302083396661597e+00 7.5786423357757986e+00 1.7592386896428689e+01 0 0 0
193 1 1.1564429579738201e+01 5.6638409278582698e+00 1.5001151947700032e+01 0 0 0
255 1 1.1516036234268578e+01 7.7164183964016217e+00 1.6205760933085369e+01 0 0 0
259 1 1.3374105224710922e+01 7.7133737564660807e+00 1.7689827567575581e+01 0 0 0
276 1 1.5273578040362622e+01 7.6159613507974360e+00 1.6358114806942794e+01 0 0 0
280 1 1.7231178364054646e+01 7.6388935157840585e+00 1.7668513941811053e+01 0 0 0
211 1 1.9186165465114449e+01 5.6650497809842593e+00 1.4855319242921505e+01 0 0 0
279 1 1.9212640971887311e+01 7.4838312703446208e+00 1.6245147931039082e+01 0 0 0
283 1 2.1129548560456005e+01 7.5559742267708332e+00 1.7664824499678236e+01 0 0 0
170 1 5.9205704541206119e-02 9.5276065009256694e+00 1.4900161507123341e+01 0 0 0
174 1 3.8130352375528034e+00 9.5678716768219143e+00 1.5007982761304525e+01 0 0 0
188 1 7.6526648091464020e+00 9.6002098388755037e+00 1.4823701768927409e+01 0 0 0
319 1 1.5339304526798241e+01 7.6969182289986087e+00 2.1819453047098154e+01 0 0 0
308 1 1.1590220261090987e+01 7.6367042203523781e+00 2.1789769704390984e+01 0 0 0
309 1 9.6448067522034329e+00 7.6432802552417423e+00 2.3197279135737816e+01 0 0 0
192 1 1.1556304010324128e+01 9.6230449187563014e+00 1.4908974429534817e+01 0 0 0
298 1 5.8461910460826907e+00 7.7445073492830083e+00 2.3191421241079524e+01 0 0 0
307 1 7.7548231199083855e+00 7.6408107629139046e+00 2.1760009501310677e+01 0 0 0
222 1 1.7940874155322335e+00 2.0408172485290206e+00 1.9037158597235493e+01 0 0 0
225 1 3.6592168807521404e+00 2.0170425600189614e+00 2.0335182912121326e+01 0 0 0
238 1 5.7468957811427490e+00 2.0015114425775353e+00 1.9101518699551846e+01 0 0 0
242 1 7.7321370997150742e+00 2.0269307112604871e+00 2.0372179032597924e+01 0 0 0
245 1 9.6471906916404997e+00 2.0389285374464952e+00 1.8872299663769031e+01 0 0 0
248 1 1.1538332912797653e+01 2.0011478401740153e+00 2.0428360238440650e+01 0 0 0
262 1 1.3407371164703809e+01 1.9538027183741311e+00 1.9053378389788108e+01 0 0 0
266 1 1.5321793050204604e+01 2.0021936370024873e+00 2.0371550435918277e+01 0 0 0
269 1 1.7264084516332286e+01 1.9860880052545411e+00 1.9041119533879247e+01 0 0 0
272 1 1.9091503959915627e+01 2.0085068210125097e+00 2.0458447935989057e+01 0 0 0
219 1 2.2911639780386405e+01 2.0013326736867856e+00 2.0370335848203496e+01 -1 0 0
286 1 2.0977085596859741e+01 1.9792870647189085e+00 1.9055685450512801e+01 0 0 0
241 1 7.7166401076591065e+00 5.7695632169875548e+00 2.0345709077890124e+01 0 0 0
254 1 9.5848845047961309e+00 5.7520813453181310e+00 1.9064997595685888e+01 0 0 0
258 1 1.1497203519176976e+01 5.7318983079438235e+00 2.0417191435522540e+01 0 0 0
265 1 1.5255487308686932e+01 5.8259687170979824e+00 2.0460775215496781e+01 0 0 0
261 1 1.3433148820061779e+01 5.8702694771503783e+00 1.9075985006630265e+01 0 0 0
278 1 1.7238567996729699e+01 5.7540893421890624e+00 1.9128903348609978e+01 0 0 0
282 1 1.9169174275148720e+01 5.6948625928906482e+00 2.0463744500780610e+01 0 0 0
230 1 1.9263066667149507e+00 5.8692739080418486e+00 1.8970425155054496e+01 0 0 0
234 1 3.8424987604185485e+00 5.8229216364871546e+00 2.0343100261605557e+01 0 0 0
237 1 5.8622611346908613e+00 5.7307443313528106e+00 1.8986949139492630e+01 0 0 0
218 1 2.2971913739690276e+01 5.8697718392871332e+00 2.0433462682762318e+01 -1 0 0
285 1 2.1071744750600882e+01 5.8254268284239350e+00 1.9059343825289282e+01 0 0 0
229 1 1.8968500176619636e+00 9.5379048286509054e+00 1.9069956375812197e+01 0 0 0
233 1 3.8068097600596564e+00 9.5124468400769313e+00 2.0435390301414120e+01 0 0 0
250 1 5.7722651869862460e+00 9.5558514203021065e+00 1.9046702894486319e+01 0 0 0
251 1 7.7129523204283084e+00 9.5071804246473164e+00 2.0350066468599007e+01 0 0 0
253 1 9.6329525164259113e+00 9.4707152234834915e+00 1.9047206084109600e+01 0 0 0
257 1 1.1566576839015443e+01 9.6087114859117939e+00 2.0464762905906603e+01 0 0 0
274 1 1.3493234969254074e+01 9.6458431263609317e+00 1.9080452669295674e+01 0 0 0
275 1 1.5371169084817792e+01 9.6541034541462860e+00 2.0351540072205431e+01 0 0 0
277 1 1.7344183702739606e+01 9.4630647248752329e+00 1.9049371983094698e+01 0 0 0
281 1 1.9299755470308664e+01 9.5293256749034754e+00 2.0407668655049306e+01 0 0 0
227 1 2.2925778206147527e+01 9.6201235733912132e+00 2.0367873085884998e+01 -1 0 0
288 1 2.1190158791064526e+01 9.5945328919868373e+00 1.8926273676307972e+01 0 0 0
296 1 3.9210772215058944e+00 7.6296356115898289e+00 2.1804072711624340e+01 0 0 0
314 1 1.7291940117402781e+01 3.9428991535496873e+00 2.3131021540402255e+01 0 0 0
295 1 2.2996075672231552e+01 7.7675174655041603e+00 2.1736098905259361e+01 -1 0 0
297 1 1.8787961165292622e+00 7.7110396745571101e+00 2.3161846908547073e+01 0 0 0
289 1 2.2960427620390142e+01 3.9041736446425030e+00 2.1768958052600603e+01 -1 0 0
